Corp ID,Corp Name,Schl ID,Schl Name,year,American Indian,Asian or Pacific Islander,Black,Hispanic,Multiracial,White,Free Meals,Reduced Price Meals,Paid Meals,TOTAL ENROLLMENT,School Name,ELL N,ELL %,Special Education N,Special Education %,Total Enrollment,white_percent,free_meals_percent,reduced_meals_percent,free_reduced_meal_percent
1010,Greater Clark County Schools,0877,Spring Hill Elementary School,2008,NA,NA,105,7,24,91,175,17,35,227,Spring Hill Elementary School,1,0.004405286343612335,51,0.22466960352422907,227,0.4008810572687225,0.7709251101321586,0.07488986784140969,0.8458149779735683
1010,Greater Clark County Schools,0879,Parkwood Elementary School,2008,1,3,67,91,42,293,251,62,184,497,Parkwood Elementary School,85,0.1710261569416499,99,0.19919517102615694,497,0.5895372233400402,0.5050301810865191,0.12474849094567404,0.6297786720321932
1010,Greater Clark County Schools,0883,River Valley Middle School,2008,1,13,141,58,69,610,313,112,467,892,River Valley Middle School,46,0.0515695067264574,114,0.12780269058295965,892,0.6838565022421524,0.3508968609865471,0.12556053811659193,0.476457399103139
1125,Clay Community Schools,0895,Clay City Elementary School,2008,NA,1,1,1,3,397,124,56,223,403,Clay City Elementary School,2,0.004962779156327543,63,0.15632754342431762,403,0.9851116625310173,0.3076923076923077,0.13895781637717122,0.4466501240694789
1125,Clay Community Schools,0897,Clay City Jr-Sr High School,2008,1,NA,NA,2,6,414,83,43,297,423,Clay City Jr-Sr High School,0,0,68,0.1607565011820331,423,0.9787234042553191,0.19621749408983452,0.1016548463356974,0.2978723404255319
1125,Clay Community Schools,0901,Jackson Township Elem School,2008,1,2,NA,1,14,346,105,34,225,364,Jackson Township Elem School,0,0,68,0.18681318681318682,364,0.9505494505494505,0.28846153846153844,0.09340659340659341,0.38186813186813184
1125,Clay Community Schools,0907,Staunton Elementary School,2008,NA,1,NA,4,12,278,73,23,199,295,Staunton Elementary School,0,0,52,0.17627118644067796,295,0.9423728813559322,0.24745762711864408,0.07796610169491526,0.3254237288135593
1125,Clay Community Schools,0923,Van Buren Elementary School,2008,NA,NA,1,2,4,231,84,47,107,238,Van Buren Elementary School,2,0.008403361344537815,59,0.24789915966386555,238,0.9705882352941176,0.35294117647058826,0.19747899159663865,0.5504201680672269
1125,Clay Community Schools,0925,North Clay Middle School,2008,4,2,5,7,27,885,268,131,531,930,North Clay Middle School,1,0.001075268817204301,193,0.2075268817204301,930,0.9516129032258065,0.28817204301075267,0.14086021505376345,0.4290322580645161
1125,Clay Community Schools,0933,Northview High School,2008,4,3,5,14,18,1138,234,144,804,1182,Northview High School,5,0.004230118443316413,180,0.15228426395939088,1182,0.9627749576988156,0.19796954314720813,0.1218274111675127,0.3197969543147208
1125,Clay Community Schools,0941,East Side Elementary School,2008,2,NA,2,NA,2,271,123,64,90,277,East Side Elementary School,0,0,72,0.259927797833935,277,0.9783393501805054,0.44404332129963897,0.23104693140794225,0.6750902527075813
1125,Clay Community Schools,0942,Forest Park Elementary School,2008,NA,NA,1,6,10,268,160,38,87,285,Forest Park Elementary School,4,0.014035087719298246,102,0.35789473684210527,285,0.9403508771929825,0.5614035087719298,0.13333333333333333,0.6947368421052632
1125,Clay Community Schools,0949,Meridian Street Elem School,2008,NA,NA,5,NA,9,253,135,42,90,267,Meridian Street Elem School,0,0,54,0.20224719101123595,267,0.947565543071161,0.5056179775280899,0.15730337078651685,0.6629213483146067
1150,Clinton Central School Corp,0957,Clinton Central Junior-Senior HS,2008,NA,NA,NA,1,7,506,95,34,385,514,Clinton Central Junior-Senior HS,0,0,69,0.13424124513618677,514,0.9844357976653697,0.18482490272373542,0.06614785992217899,0.2509727626459144
1150,Clinton Central School Corp,0961,Clinton Central Elem School,2008,1,NA,NA,3,10,537,126,40,385,551,Clinton Central Elem School,1,0.0018148820326678765,111,0.2014519056261343,551,0.9745916515426497,0.22867513611615245,0.07259528130671507,0.30127041742286753
1160,Clinton Prairie School Corp,0977,Clinton Prairie Jr-Sr HS,2008,2,NA,NA,9,3,447,74,34,353,461,Clinton Prairie Jr-Sr HS,8,0.01735357917570499,43,0.09327548806941431,461,0.9696312364425163,0.16052060737527116,0.0737527114967462,0.23427331887201736
1160,Clinton Prairie School Corp,0981,Clinton Prairie Elem School,2008,NA,NA,NA,14,6,522,121,43,378,542,Clinton Prairie Elem School,14,0.025830258302583026,103,0.1900369003690037,542,0.9630996309963099,0.22324723247232472,0.07933579335793357,0.3025830258302583
1170,Community Schools of Frankfort,0997,Frankfort Senior High School,2008,NA,4,4,206,10,682,340,96,470,906,Frankfort Senior High School,130,0.1434878587196468,124,0.1368653421633554,906,0.7527593818984547,0.37527593818984545,0.10596026490066225,0.48123620309050774
1170,Community Schools of Frankfort,0999,Frankfort Middle School,2008,NA,4,4,201,20,499,369,78,281,728,Frankfort Middle School,147,0.20192307692307693,102,0.1401098901098901,728,0.6854395604395604,0.5068681318681318,0.10714285714285714,0.614010989010989
1170,Community Schools of Frankfort,1001,Samuel P Kyger Elem School,2008,NA,NA,1,293,2,39,287,35,13,335,Samuel P Kyger Elem School,284,0.8477611940298507,39,0.11641791044776119,335,0.11641791044776119,0.8567164179104477,0.1044776119402985,0.9611940298507463
1170,Community Schools of Frankfort,1009,James Whitcomb Riley Elem Sch,2008,2,1,4,59,14,276,157,38,161,356,James Whitcomb Riley Elem Sch,56,0.15730337078651685,52,0.14606741573033707,356,0.7752808988764045,0.4410112359550562,0.10674157303370786,0.547752808988764
1170,Community Schools of Frankfort,1013,South Side Elementary School,2008,NA,3,NA,49,14,216,127,18,137,282,South Side Elementary School,48,0.1702127659574468,41,0.1453900709219858,282,0.7659574468085106,0.450354609929078,0.06382978723404255,0.5141843971631206
1170,Community Schools of Frankfort,1020,Suncrest Elementary Sch,2008,1,NA,5,183,19,446,333,71,250,654,Suncrest Elementary Sch,176,0.2691131498470948,107,0.1636085626911315,654,0.6819571865443425,0.5091743119266054,0.10856269113149847,0.617737003058104
1180,Rossville Con School District,1021,Rossville Senior High School,2008,NA,NA,1,2,12,306,36,31,254,321,Rossville Senior High School,2,0.006230529595015576,32,0.09968847352024922,321,0.9532710280373832,0.11214953271028037,0.09657320872274143,0.2087227414330218
1180,Rossville Con School District,1023,Rossville Middle School,2008,NA,2,1,1,1,222,34,18,175,227,Rossville Middle School,3,0.013215859030837005,28,0.12334801762114538,227,0.9779735682819384,0.14977973568281938,0.07929515418502203,0.2290748898678414
1180,Rossville Con School District,1033,Rossville Elementary School,2008,1,4,5,2,9,444,54,27,384,465,Rossville Elementary School,5,0.010752688172043012,87,0.1870967741935484,465,0.9548387096774194,0.11612903225806452,0.05806451612903226,0.17419354838709677
1300,Crawford Co Com School Corp,1037,Leavenworth Elementary School,2008,NA,NA,NA,NA,NA,193,72,21,100,193,Leavenworth Elementary School,0,0,21,0.10880829015544041,193,1,0.37305699481865284,0.10880829015544041,0.48186528497409326
1300,Crawford Co Com School Corp,1045,Patoka Elementary School,2008,2,NA,NA,3,6,149,85,22,53,160,Patoka Elementary School,0,0,28,0.175,160,0.93125,0.53125,0.1375,0.66875
1300,Crawford Co Com School Corp,1057,English School,2008,NA,NA,1,2,3,171,86,21,70,177,English School,0,0,30,0.1694915254237288,177,0.9661016949152542,0.4858757062146893,0.11864406779661017,0.6045197740112994
1300,Crawford Co Com School Corp,1059,Crawford County Jr-Sr HS,2008,NA,1,1,3,10,806,264,98,459,821,Crawford County Jr-Sr HS,0,0,121,0.14738124238733252,821,0.9817295980511571,0.3215590742996346,0.11936662606577345,0.440925700365408
1300,Crawford Co Com School Corp,1061,Marengo Elementary School,2008,NA,NA,NA,NA,6,178,89,22,73,184,Marengo Elementary School,0,0,29,0.15760869565217392,184,0.967391304347826,0.483695652173913,0.11956521739130435,0.6032608695652174
1300,Crawford Co Com School Corp,1065,Milltown School,2008,NA,5,NA,3,3,206,94,46,77,217,Milltown School,0,0,49,0.22580645161290322,217,0.9493087557603687,0.43317972350230416,0.2119815668202765,0.6451612903225806
1315,Barr-Reeve Com Schools Inc,1069,Barr Reeve Jr-Sr High School,2008,NA,3,NA,NA,4,320,34,14,279,327,Barr Reeve Jr-Sr High School,0,0,31,0.09480122324159021,327,0.9785932721712538,0.10397553516819572,0.04281345565749235,0.14678899082568808
1315,Barr-Reeve Com Schools Inc,1073,Barr Reeve Primary Grade Sch,2008,NA,1,NA,NA,4,130,20,4,111,135,Barr Reeve Primary Grade Sch,0,0,16,0.11851851851851852,135,0.9629629629629629,0.14814814814814814,0.02962962962962963,0.17777777777777778
1315,Barr-Reeve Com Schools Inc,1075,Barr Reeve Intermediate Sch,2008,NA,1,NA,NA,4,280,34,16,235,285,Barr Reeve Intermediate Sch,0,0,50,0.17543859649122806,285,0.9824561403508771,0.11929824561403508,0.056140350877192984,0.17543859649122806
1375,North Daviess Com Schools,1090,North Daviess Elementary School,2008,3,NA,NA,4,4,660,176,67,428,671,North Daviess Elementary School,84,0.12518628912071536,94,0.14008941877794337,671,0.9836065573770492,0.26229508196721313,0.09985096870342772,0.3621460506706408
1405,Washington Com Schools,1103,Lena Dunn Elementary School,2008,NA,NA,3,70,28,267,258,38,72,368,Lena Dunn Elementary School,64,0.17391304347826086,92,0.25,368,0.7255434782608695,0.7010869565217391,0.10326086956521739,0.8043478260869565
1405,Washington Com Schools,1105,Veale Elementary School,2008,3,NA,NA,2,3,158,19,13,134,166,Veale Elementary School,2,0.012048192771084338,26,0.1566265060240964,166,0.9518072289156626,0.1144578313253012,0.0783132530120482,0.1927710843373494
1375,North Daviess Com Schools,1121,North Daviess Jr-Sr High Sch,2008,NA,1,NA,4,3,489,104,52,341,497,North Daviess Jr-Sr High Sch,5,0.01006036217303823,79,0.158953722334004,497,0.9839034205231388,0.20925553319919518,0.10462776659959759,0.31388329979879276
1405,Washington Com Schools,1123,Washington Junior High School,2008,NA,NA,3,25,10,361,154,46,199,399,Washington Junior High School,20,0.05012531328320802,84,0.21052631578947367,399,0.9047619047619048,0.38596491228070173,0.11528822055137844,0.5012531328320802
1405,Washington Com Schools,1125,Washington High School,2008,2,2,4,42,17,663,224,51,455,730,Washington High School,30,0.0410958904109589,157,0.21506849315068494,730,0.9082191780821918,0.30684931506849317,0.06986301369863014,0.3767123287671233
1405,Washington Com Schools,1129,North Elementary School,2008,NA,3,3,11,9,342,128,25,215,368,North Elementary School,9,0.024456521739130436,66,0.1793478260869565,368,0.9293478260869565,0.34782608695652173,0.06793478260869565,0.4157608695652174
1405,Washington Com Schools,1133,Helen Griffith Elementary School,2008,1,10,2,37,20,324,229,35,130,394,Helen Griffith Elementary School,32,0.08121827411167512,82,0.20812182741116753,394,0.8223350253807107,0.5812182741116751,0.08883248730964467,0.6700507614213198
1600,South Dearborn Com School Corp,1141,Dillsboro Elementary School,2008,1,1,NA,1,6,313,61,6,255,322,Dillsboro Elementary School,1,0.003105590062111801,63,0.1956521739130435,322,0.9720496894409938,0.18944099378881987,0.018633540372670808,0.2080745341614907
1600,South Dearborn Com School Corp,1165,Manchester Elementary School,2008,NA,NA,NA,1,5,292,37,21,240,298,Manchester Elementary School,1,0.003355704697986577,64,0.21476510067114093,298,0.9798657718120806,0.12416107382550336,0.07046979865771812,0.19463087248322147
1600,South Dearborn Com School Corp,1169,Moores Hill Elementary School,2008,NA,NA,NA,2,3,306,110,31,170,311,Moores Hill Elementary School,0,0,65,0.2090032154340836,311,0.9839228295819936,0.3536977491961415,0.09967845659163987,0.45337620578778137
1600,South Dearborn Com School Corp,1172,South Dearborn Middle Sch,2008,1,NA,NA,NA,8,408,105,24,288,417,South Dearborn Middle Sch,0,0,78,0.18705035971223022,417,0.9784172661870504,0.2517985611510791,0.05755395683453238,0.30935251798561153
1620,Lawrenceburg Com School Corp,1177,Lawrenceburg High School,2008,1,1,10,1,9,505,79,26,422,527,Lawrenceburg High School,0,0,1,0.0018975332068311196,527,0.9582542694497154,0.14990512333965844,0.04933586337760911,0.19924098671726756
1600,South Dearborn Com School Corp,1179,South Dearborn High School,2008,1,2,2,NA,3,979,148,38,801,987,South Dearborn High School,1,0.0010131712259371835,157,0.1590678824721378,987,0.9918946301925026,0.14994934143870314,0.03850050658561297,0.1884498480243161
1560,Sunman-Dearborn Com Sch Corp,1189,North Dearborn Elementary School,2008,NA,NA,1,1,8,630,80,24,536,640,North Dearborn Elementary School,0,0,120,0.1875,640,0.984375,0.125,0.0375,0.1625
1560,Sunman-Dearborn Com Sch Corp,1190,Sunman-Dearborn Middle School,2008,NA,NA,1,4,2,686,56,37,600,693,Sunman-Dearborn Middle School,0,0,129,0.18614718614718614,693,0.98989898989899,0.08080808080808081,0.05339105339105339,0.1341991341991342
1560,Sunman-Dearborn Com Sch Corp,1191,Sunman Dearborn Intermediate Sch,2008,2,3,1,4,7,647,66,28,570,664,Sunman Dearborn Intermediate Sch,0,0,124,0.18674698795180722,664,0.9743975903614458,0.09939759036144578,0.04216867469879518,0.14156626506024098
1560,Sunman-Dearborn Com Sch Corp,1193,Bright Elementary Sch,2008,1,2,NA,NA,10,489,34,18,450,502,Bright Elementary Sch,1,0.00199203187250996,60,0.11952191235059761,502,0.9741035856573705,0.06772908366533864,0.035856573705179286,0.10358565737051793
1600,South Dearborn Com School Corp,1197,Aurora Elementary School,2008,NA,3,NA,1,9,664,257,37,383,677,Aurora Elementary School,0,0,154,0.2274741506646972,677,0.9807976366322009,0.37961595273264404,0.05465288035450517,0.4342688330871492
1620,Lawrenceburg Com School Corp,1209,Greendale Middle School,2008,1,8,7,2,14,308,78,19,243,340,Greendale Middle School,7,0.020588235294117647,1,0.0029411764705882353,340,0.9058823529411765,0.22941176470588234,0.05588235294117647,0.2852941176470588
1620,Lawrenceburg Com School Corp,1210,Lawrenceburg Primary School,2008,NA,5,3,8,16,375,130,18,259,407,Lawrenceburg Primary School,5,0.012285012285012284,0,0,407,0.9213759213759214,0.3194103194103194,0.044226044226044224,0.36363636363636365
1620,Lawrenceburg Com School Corp,1217,Central Elementary School,2008,1,7,6,6,22,325,110,11,246,367,Central Elementary School,6,0.01634877384196185,0,0,367,0.885558583106267,0.2997275204359673,0.02997275204359673,0.329700272479564
1655,Decatur County Com Schools,1263,South Decatur Jr-Sr High Sch,2008,NA,2,1,1,6,468,82,41,355,478,South Decatur Jr-Sr High Sch,5,0.010460251046025104,89,0.18619246861924685,478,0.9790794979079498,0.17154811715481172,0.08577405857740586,0.25732217573221755
1655,Decatur County Com Schools,1265,South Decatur Elementary Sch,2008,1,NA,NA,1,9,547,173,62,323,558,South Decatur Elementary Sch,1,0.0017921146953405018,177,0.3172043010752688,558,0.9802867383512545,0.3100358422939068,0.1111111111111111,0.4211469534050179
1655,Decatur County Com Schools,1266,North Decatur Elementary Sch,2008,2,1,NA,5,2,646,160,68,428,656,North Decatur Elementary Sch,0,0,90,0.13719512195121952,656,0.9847560975609756,0.24390243902439024,0.10365853658536585,0.3475609756097561
1655,Decatur County Com Schools,1267,North Decatur Jr-Sr High Sch,2008,NA,NA,NA,NA,4,567,80,31,460,571,North Decatur Jr-Sr High Sch,0,0,57,0.09982486865148861,571,0.9929947460595446,0.14010507880910683,0.0542907180385289,0.19439579684763572
1730,Greensburg Community Schools,1268,Greensburg Community High Sch,2008,NA,3,3,11,8,605,102,64,464,630,Greensburg Community High Sch,5,0.007936507936507936,80,0.12698412698412698,630,0.9603174603174603,0.1619047619047619,0.10158730158730159,0.2634920634920635
1730,Greensburg Community Schools,1269,Greensburg Community Jr High,2008,NA,4,NA,13,5,458,122,54,304,480,Greensburg Community Jr High,7,0.014583333333333334,67,0.13958333333333334,480,0.9541666666666667,0.25416666666666665,0.1125,0.36666666666666664
1730,Greensburg Community Schools,1270,Greensburg Elementary,2008,8,11,1,29,21,1014,392,117,575,1084,Greensburg Elementary,21,0.01937269372693727,181,0.1669741697416974,1084,0.9354243542435424,0.36162361623616235,0.10793357933579335,0.46955719557195574
1805,DeKalb Co Eastern Com Sch Dist,1317,Eastside Junior-Senior High Sch,2008,2,NA,1,10,15,679,158,82,467,707,Eastside Junior-Senior High Sch,2,0.002828854314002829,124,0.1753889674681754,707,0.9603960396039604,0.22347949080622348,0.11598302687411598,0.33946251768033947
1805,DeKalb Co Eastern Com Sch Dist,1321,Butler Elementary School,2008,NA,7,NA,17,21,453,182,49,267,498,Butler Elementary School,2,0.004016064257028112,99,0.19879518072289157,498,0.9096385542168675,0.3654618473895582,0.09839357429718876,0.463855421686747
1820,Garrett-Keyser-Butler Com,1325,Garrett High School,2008,1,7,1,7,15,518,129,49,371,549,Garrett High School,5,0.009107468123861567,82,0.1493624772313297,549,0.9435336976320583,0.23497267759562843,0.08925318761384335,0.3242258652094718
1820,Garrett-Keyser-Butler Com,1329,J E Ober Elementary School,2008,4,4,3,17,16,560,198,74,332,604,J E Ober Elementary School,11,0.018211920529801324,92,0.152317880794702,604,0.9271523178807947,0.32781456953642385,0.12251655629139073,0.4503311258278146
1820,Garrett-Keyser-Butler Com,1331,Garrett Middle Sch,2008,1,4,3,12,13,504,147,74,316,537,Garrett Middle Sch,7,0.01303538175046555,72,0.1340782122905028,537,0.9385474860335196,0.2737430167597765,0.1378026070763501,0.41154562383612664
1805,DeKalb Co Eastern Com Sch Dist,1335,Riverdale Elementary School,2008,NA,2,NA,NA,4,303,84,40,185,309,Riverdale Elementary School,0,0,34,0.11003236245954692,309,0.9805825242718447,0.27184466019417475,0.12944983818770225,0.40129449838187703
1835,DeKalb Co Ctl United Sch Dist,1341,Waterloo Elementary School,2008,1,3,1,9,14,243,103,31,137,271,Waterloo Elementary School,5,0.01845018450184502,55,0.2029520295202952,271,0.8966789667896679,0.3800738007380074,0.11439114391143912,0.4944649446494465
1835,DeKalb Co Ctl United Sch Dist,1345,DeKalb High School,2008,1,5,NA,30,5,1247,192,94,1002,1288,DeKalb High School,8,0.006211180124223602,155,0.1203416149068323,1288,0.968167701863354,0.14906832298136646,0.07298136645962733,0.2220496894409938
1835,DeKalb Co Ctl United Sch Dist,1346,DeKalb Middle School,2008,4,4,1,23,8,966,250,135,621,1006,DeKalb Middle School,8,0.007952286282306162,128,0.1272365805168986,1006,0.9602385685884692,0.2485089463220676,0.1341948310139165,0.3827037773359841
1835,DeKalb Co Ctl United Sch Dist,1351,James R Watson Elem School,2008,NA,8,5,23,9,644,181,69,439,689,James R Watson Elem School,14,0.020319303338171262,119,0.17271407837445574,689,0.9346879535558781,0.262699564586357,0.10014513788098693,0.36284470246734396
1835,DeKalb Co Ctl United Sch Dist,1357,McKenney-Harrison Elem School,2008,NA,3,2,18,15,573,140,45,426,611,McKenney-Harrison Elem School,5,0.008183306055646482,74,0.12111292962356793,611,0.9378068739770867,0.22913256955810146,0.07364975450081833,0.3027823240589198
1835,DeKalb Co Ctl United Sch Dist,1359,Country Meadow Elem School,2008,2,1,NA,9,9,295,87,44,185,316,Country Meadow Elem School,6,0.0189873417721519,42,0.13291139240506328,316,0.9335443037974683,0.27531645569620256,0.13924050632911392,0.41455696202531644
1875,Delaware Community School Corp,1365,Royerton Elementary School,2008,NA,8,15,2,10,520,83,32,440,555,Royerton Elementary School,0,0,75,0.13513513513513514,555,0.9369369369369369,0.14954954954954955,0.05765765765765766,0.2072072072072072
1875,Delaware Community School Corp,1366,Desoto Elementary School,2008,NA,NA,2,1,2,169,31,7,136,174,Desoto Elementary School,0,0,40,0.22988505747126436,174,0.9712643678160919,0.1781609195402299,0.040229885057471264,0.21839080459770116
1875,Delaware Community School Corp,1367,Delta Middle School,2008,NA,5,11,8,7,602,125,46,462,633,Delta Middle School,0,0,97,0.15323854660347552,633,0.9510268562401264,0.19747235387045814,0.07266982622432859,0.27014218009478674
1875,Delaware Community School Corp,1369,Delta High School,2008,1,6,11,10,11,879,152,59,707,918,Delta High School,0,0,131,0.14270152505446623,918,0.9575163398692811,0.1655773420479303,0.06427015250544663,0.2298474945533769
1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High Sch,2008,1,1,NA,1,7,456,99,29,338,466,Wes-Del Middle/Senior High Sch,0,0,68,0.1459227467811159,466,0.9785407725321889,0.21244635193133046,0.06223175965665236,0.27467811158798283
1895,Liberty-Perry Com School Corp,1375,Wapahani High School,2008,NA,NA,NA,NA,1,383,66,28,290,384,Wapahani High School,0,0,60,0.15625,384,0.9973958333333334,0.171875,0.07291666666666667,0.24479166666666666
1895,Liberty-Perry Com School Corp,1377,Selma Middle School,2008,NA,1,NA,1,5,275,60,26,196,282,Selma Middle School,0,0,55,0.1950354609929078,282,0.975177304964539,0.2127659574468085,0.09219858156028368,0.3049645390070922
1895,Liberty-Perry Com School Corp,1381,Selma Elementary School,2008,NA,2,NA,1,1,349,100,30,223,353,Selma Elementary School,0,0,76,0.21529745042492918,353,0.9886685552407932,0.28328611898017,0.08498583569405099,0.36827195467422097
1900,Cowan Community School Corp,1385,Cowan Elementary School,2008,NA,NA,3,2,2,370,42,27,308,377,Cowan Elementary School,0,0,82,0.21750663129973474,377,0.9814323607427056,0.11140583554376658,0.07161803713527852,0.1830238726790451
1900,Cowan Community School Corp,1386,Cowan High School,2008,NA,1,1,2,2,335,50,17,274,341,Cowan High School,0,0,31,0.09090909090909091,341,0.9824046920821115,0.1466275659824047,0.04985337243401759,0.19648093841642228
1910,Yorktown Community Schools,1387,Yorktown Middle School,2008,4,14,6,6,11,523,89,47,428,564,Yorktown Middle School,11,0.01950354609929078,73,0.12943262411347517,564,0.9273049645390071,0.15780141843971632,0.08333333333333333,0.24113475177304963
1910,Yorktown Community Schools,1389,Yorktown High School,2008,3,6,11,6,8,680,71,36,607,714,Yorktown High School,9,0.012605042016806723,89,0.12464985994397759,714,0.9523809523809523,0.09943977591036414,0.05042016806722689,0.14985994397759103
1910,Yorktown Community Schools,1393,Yorktown Elementary School,2008,4,9,3,11,19,458,85,34,385,504,Yorktown Elementary School,8,0.015873015873015872,100,0.1984126984126984,504,0.9087301587301587,0.16865079365079366,0.06746031746031746,0.2361111111111111
1910,Yorktown Community Schools,1395,Pleasant View Elementary School,2008,1,10,10,11,18,427,112,40,325,477,Pleasant View Elementary School,13,0.027253668763102725,92,0.1928721174004193,477,0.8951781970649895,0.2348008385744235,0.08385744234800839,0.31865828092243187
1895,Liberty-Perry Com School Corp,1397,Perry Elementary School,2008,NA,1,NA,NA,1,134,40,12,84,136,Perry Elementary School,0,0,39,0.2867647058823529,136,0.9852941176470589,0.29411764705882354,0.08823529411764706,0.38235294117647056
1940,Daleville Community Schools,1401,Daleville Jr/Sr High School,2008,2,6,3,1,2,306,33,40,247,320,Daleville Jr/Sr High School,2,0.00625,19,0.059375,320,0.95625,0.103125,0.125,0.228125
1940,Daleville Community Schools,1405,Daleville Elementary School,2008,NA,2,2,NA,10,338,54,28,270,352,Daleville Elementary School,0,0,47,0.13352272727272727,352,0.9602272727272727,0.1534090909090909,0.07954545454545454,0.23295454545454544
